id,street,ward,district,city,code
23181,tran phu,None,nam sach,hai duong,HD
23182,None,an binh,nam sach,hai duong,HD
23183,None,an lam,nam sach,hai duong,HD
23184,None,an son,nam sach,hai duong,HD
23185,None,cong hoa,nam sach,hai duong,HD
23186,None,dong lac,nam sach,hai duong,HD
23187,None,hiep cat,nam sach,hai duong,HD
23188,None,hong phong,nam sach,hai duong,HD
23189,None,hop tien,nam sach,hai duong,HD
23190,None,minh tan,nam sach,hai duong,HD
23191,None,nam chinh,nam sach,hai duong,HD
23192,None,nam hong,nam sach,hai duong,HD
23193,None,nam hung,nam sach,hai duong,HD
23194,None,nam sach,nam sach,hai duong,HD
23195,None,nam tan,nam sach,hai duong,HD
23196,None,nam trung,nam sach,hai duong,HD
23197,None,phu dien,nam sach,hai duong,HD
23198,None,quoc tuan,nam sach,hai duong,HD
23199,None,thai tan,nam sach,hai duong,HD
23200,None,thanh quang,nam sach,hai duong,HD
23201,khuc thua vu,None,ninh giang,hai duong,HD
23202,nguyen cong tru,None,ninh giang,hai duong,HD
23203,van phuc,None,ninh giang,hai duong,HD
23204,None,an duc,ninh giang,hai duong,HD
23205,None,dong tam,ninh giang,hai duong,HD
23206,None,dong xuyen,ninh giang,hai duong,HD
23207,None,hiep luc,ninh giang,hai duong,HD
23208,None,hoang hanh,ninh giang,hai duong,HD
23209,None,hong du,ninh giang,hai duong,HD
23210,None,hong duc,ninh giang,hai duong,HD
23211,None,hong phong,ninh giang,hai duong,HD
23212,None,hong phuc,ninh giang,hai duong,HD
23213,None,hong thai,ninh giang,hai duong,HD
23214,None,hung long,ninh giang,hai duong,HD
23215,None,hung thai,ninh giang,hai duong,HD
23216,None,kien quoc,ninh giang,hai duong,HD
23217,None,nghia an,ninh giang,hai duong,HD
23218,None,ninh giang,ninh giang,hai duong,HD
23219,None,ninh hai,ninh giang,hai duong,HD
23220,None,ninh hoa,ninh giang,hai duong,HD
23221,None,ninh thanh,ninh giang,hai duong,HD
23222,None,quang hung,ninh giang,hai duong,HD
23223,None,quyet thang,ninh giang,hai duong,HD
23224,None,tan huong,ninh giang,hai duong,HD
23225,None,tan phong,ninh giang,hai duong,HD
23226,None,tan quang,ninh giang,hai duong,HD
23227,None,ung hoe,ninh giang,hai duong,HD
23228,None,van giang,ninh giang,hai duong,HD
23229,None,van hoi,ninh giang,hai duong,HD
23230,None,van phuc,ninh giang,hai duong,HD
23231,None,vinh hoa,ninh giang,hai duong,HD
23232,tran nhan tong,None,thanh ha,hai duong,HD
23233,None,an luong,thanh ha,hai duong,HD
23234,None,cam che,thanh ha,hai duong,HD
23235,None,hong lac,thanh ha,hai duong,HD
23236,None,hop duc,thanh ha,hai duong,HD
23237,None,lien mac,thanh ha,hai duong,HD
23238,None,phuong hoang,thanh ha,hai duong,HD
23239,None,quyet thang,thanh ha,hai duong,HD
23240,None,tan an,thanh ha,hai duong,HD
23241,None,tan viet,thanh ha,hai duong,HD
23242,None,thanh an,thanh ha,hai duong,HD
23243,None,thanh binh,thanh ha,hai duong,HD
23244,None,thanh cuong,thanh ha,hai duong,HD
23245,None,thanh ha,thanh ha,hai duong,HD
23246,None,thanh hai,thanh ha,hai duong,HD
23247,None,thanh hong,thanh ha,hai duong,HD
23248,None,thanh khe,thanh ha,hai duong,HD
23249,None,thanh lang,thanh ha,hai duong,HD
23250,None,thanh son,thanh ha,hai duong,HD
23251,None,thanh thuy,thanh ha,hai duong,HD
23252,None,thanh xa,thanh ha,hai duong,HD
23253,None,thanh xuan,thanh ha,hai duong,HD
23254,None,tien tien,thanh ha,hai duong,HD
23255,None,truong thanh,thanh ha,hai duong,HD
23256,None,viet hong,thanh ha,hai duong,HD
23257,None,vinh lap,thanh ha,hai duong,HD
23258,duong 18/8,None,thanh mien,hai duong,HD
23259,tinh lo 39,None,thanh mien,hai duong,HD
23260,None,cao thang,thanh mien,hai duong,HD
23261,None,chi lang bac,thanh mien,hai duong,HD
23262,None,chi lang nam,thanh mien,hai duong,HD
23263,None,dien hong,thanh mien,hai duong,HD
23264,None,doan ket,thanh mien,hai duong,HD
23265,None,doan tung,thanh mien,hai duong,HD
23266,None,hong quang,thanh mien,hai duong,HD
23267,None,hung son,thanh mien,hai duong,HD
23268,None,lam son,thanh mien,hai duong,HD
23269,None,le hong,thanh mien,hai duong,HD
23270,None,ngo quyen,thanh mien,hai duong,HD
23271,None,ngu hung,thanh mien,hai duong,HD
23272,None,pham kha,thanh mien,hai duong,HD
23273,None,tan trao,thanh mien,hai duong,HD
23274,None,thanh giang,thanh mien,hai duong,HD
23275,None,thanh mien,thanh mien,hai duong,HD
23276,None,thanh tung,thanh mien,hai duong,HD
23277,None,tien phong,thanh mien,hai duong,HD
23278,None,tu cuong,thanh mien,hai duong,HD
23279,quoc lo 391,None,tu ky,hai duong,HD
23280,None,an thanh,tu ky,hai duong,HD
23281,None,binh lang,tu ky,hai duong,HD
23282,None,cong lac,tu ky,hai duong,HD
23283,None,dai dong,tu ky,hai duong,HD
23284,None,dai hop,tu ky,hai duong,HD
23285,None,dan chu,tu ky,hai duong,HD
23286,None,dong ky,tu ky,hai duong,HD
23287,None,ha ky,tu ky,hai duong,HD
23288,None,ha thanh,tu ky,hai duong,HD
23289,None,hung dao,tu ky,hai duong,HD
23290,None,ky son,tu ky,hai duong,HD
23291,None,minh duc,tu ky,hai duong,HD
23292,None,ngoc ky,tu ky,hai duong,HD
23293,None,ngoc son,tu ky,hai duong,HD
23294,None,nguyen giap,tu ky,hai duong,HD
23295,None,phuong ky,tu ky,hai duong,HD
23296,None,quang khai,tu ky,hai duong,HD
23297,None,quang nghiep,tu ky,hai duong,HD
23298,None,quang phuc,tu ky,hai duong,HD
23299,None,quang trung,tu ky,hai duong,HD
23300,None,tai son,tu ky,hai duong,HD
23301,None,tan ky,tu ky,hai duong,HD
23302,None,tay ky,tu ky,hai duong,HD
23303,None,tien dong,tu ky,hai duong,HD
23304,None,tu ky,tu ky,hai duong,HD
23305,None,tu xuyen,tu ky,hai duong,HD
23306,None,van to,tu ky,hai duong,HD
23307,duong 3/2,None,chau thanh,hau giang,HGI
23308,cai chanh,None,chau thanh,hau giang,HGI
23309,quoc lo 925,None,chau thanh,hau giang,HGI
23310,tinh lo 925,None,chau thanh,hau giang,HGI
23311,None,dong phu,chau thanh,hau giang,HGI
23312,None,dong phuoc,chau thanh,hau giang,HGI
23313,None,dong phuoc a,chau thanh,hau giang,HGI
23314,None,dong thanh,chau thanh,hau giang,HGI
23315,None,mai dam,chau thanh,hau giang,HGI
23316,None,nga sau,chau thanh,hau giang,HGI
23317,None,phu an,chau thanh,hau giang,HGI
23318,None,phu huu,chau thanh,hau giang,HGI
23319,None,phu tan,chau thanh,hau giang,HGI
23320,duong 921,None,chau thanh a,hau giang,HGI
23321,bon tong,None,chau thanh a,hau giang,HGI
23322,quoc lo 1a,None,chau thanh a,hau giang,HGI
23323,quoc lo 61,None,chau thanh a,hau giang,HGI
23324,None,bay ngan,chau thanh a,hau giang,HGI
23325,None,cai tac,chau thanh a,hau giang,HGI
23326,None,mot ngan,chau thanh a,hau giang,HGI
23327,None,nhon nghia a,chau thanh a,hau giang,HGI
23328,None,rach goi,chau thanh a,hau giang,HGI
23329,None,tan hoa,chau thanh a,hau giang,HGI
23330,None,tan phu thanh,chau thanh a,hau giang,HGI
23331,None,thanh xuan,chau thanh a,hau giang,HGI
23332,None,truong long a,chau thanh a,hau giang,HGI
23333,None,truong long tay,chau thanh a,hau giang,HGI
23334,duong 30/4,None,long my,hau giang,HGI
23335,tinh lo 61b,None,long my,hau giang,HGI
23336,tran phu,None,long my,hau giang,HGI
23337,vo thi sau,None,long my,hau giang,HGI
23338,None,long binh,long my,hau giang,HGI
23339,None,long my,long my,hau giang,HGI
23340,None,long phu,long my,hau giang,HGI
23341,None,long tri,long my,hau giang,HGI
23342,None,long tri a,long my,hau giang,HGI
23343,None,luong nghia,long my,hau giang,HGI
23344,None,luong tam,long my,hau giang,HGI
23345,None,tan phu,long my,hau giang,HGI
23346,None,thuan hoa,long my,hau giang,HGI
23347,None,thuan hung,long my,hau giang,HGI
23348,None,tra long,long my,hau giang,HGI
23349,None,vinh thuan dong,long my,hau giang,HGI
23350,None,vinh vien,long my,hau giang,HGI
23351,None,vinh vien a,long my,hau giang,HGI
23352,None,xa phien,long my,hau giang,HGI
23353,duong 1,None,nga bay,hau giang,HGI
23354,duong 30/4,None,nga bay,hau giang,HGI
23355,hung vuong,None,nga bay,hau giang,HGI
23356,le hong phong,None,nga bay,hau giang,HGI
23357,le loi,None,nga bay,hau giang,HGI
23358,nguyen minh quang,None,nga bay,hau giang,HGI
23359,nguyen trai,None,nga bay,hau giang,HGI
23360,nguyen trung truc,None,nga bay,hau giang,HGI
23361,nha tho,None,nga bay,hau giang,HGI
23362,pham hung,None,nga bay,hau giang,HGI
23363,quoc lo a1,None,nga bay,hau giang,HGI
23364,tinh lo 927,None,nga bay,hau giang,HGI
23365,tran nam phu,None,nga bay,hau giang,HGI
23366,trieu au,None,nga bay,hau giang,HGI
23367,None,dai thanh,nga bay,hau giang,HGI
23368,None,hiep loi,nga bay,hau giang,HGI
23369,None,hiep thanh,nga bay,hau giang,HGI
23370,None,lai hieu,nga bay,hau giang,HGI
23371,None,nga bay,nga bay,hau giang,HGI
23372,None,tan thanh,nga bay,hau giang,HGI
23373,duong 61,None,phung hiep,hau giang,HGI
23374,hung vuong,None,phung hiep,hau giang,HGI
23375,quoc lo 1a,None,phung hiep,hau giang,HGI
23376,tinh lo 927,None,phung hiep,hau giang,HGI
23377,tinh lo 928,None,phung hiep,hau giang,HGI
23378,None,binh thanh,phung hiep,hau giang,HGI
23379,None,bung tau,phung hiep,hau giang,HGI
23380,None,cay duong,phung hiep,hau giang,HGI
23381,None,hiep hung,phung hiep,hau giang,HGI
23382,None,hoa an,phung hiep,hau giang,HGI
23383,None,hoa my,phung hiep,hau giang,HGI
23384,None,kinh cung,phung hiep,hau giang,HGI
23385,None,long thanh,phung hiep,hau giang,HGI
23386,None,phung hiep,phung hiep,hau giang,HGI
23387,None,phuong binh,phung hiep,hau giang,HGI
23388,None,phuong phu,phung hiep,hau giang,HGI
23389,None,tan binh,phung hiep,hau giang,HGI
23390,None,tan long,phung hiep,hau giang,HGI
23391,None,tan phuoc hung,phung hiep,hau giang,HGI
23392,None,thanh hoa,phung hiep,hau giang,HGI
23393,duong 1/5,None,vi thanh,hau giang,HGI
23394,duong 19,None,vi thanh,hau giang,HGI
23395,duong 19/8,None,vi thanh,hau giang,HGI
23396,duong 30/4,None,vi thanh,hau giang,HGI
23397,duong 61,None,vi thanh,hau giang,HGI
23398,cao thang,None,vi thanh,hau giang,HGI
23399,chau van liem,None,vi thanh,hau giang,HGI
23400,dai lo vo nguyen giap,None,vi thanh,hau giang,HGI
23401,dao duy tu,None,vi thanh,hau giang,HGI
23402,do chieu,None,vi thanh,hau giang,HGI
23403,doan thi diem,None,vi thanh,hau giang,HGI
23404,hai thuong lan ong,None,vi thanh,hau giang,HGI
23405,kenh tac,None,vi thanh,hau giang,HGI
23406,le anh xuan,None,vi thanh,hau giang,HGI
23407,le hong phong,None,vi thanh,hau giang,HGI
23408,le quy don,None,vi thanh,hau giang,HGI
23409,luu huu phuoc,None,vi thanh,hau giang,HGI
23410,ngo huu hanh,None,vi thanh,hau giang,HGI
23411,nguyen an ninh,None,vi thanh,hau giang,HGI
23412,nguyen cong tru,None,vi thanh,hau giang,HGI
23413,nguyen thai hoc,None,vi thanh,hau giang,HGI
23414,nguyen thi minh khai,None,vi thanh,hau giang,HGI
23415,nguyen trai,None,vi thanh,hau giang,HGI
23416,nguyen van con,None,vi thanh,hau giang,HGI
23417,nguyen van troi,None,vi thanh,hau giang,HGI
23418,nguyen viet hong,None,vi thanh,hau giang,HGI
23419,nguyen viet xuan,None,vi thanh,hau giang,HGI
23420,quoc lo 61,None,vi thanh,hau giang,HGI
23421,tinh lo 932,None,vi thanh,hau giang,HGI
23422,tran hung dao,None,vi thanh,hau giang,HGI
23423,tran ngoc que,None,vi thanh,hau giang,HGI
23424,tran van hoai,None,vi thanh,hau giang,HGI
23425,trieu thi trinh,None,vi thanh,hau giang,HGI
23426,trung nhi,None,vi thanh,hau giang,HGI
23427,trung trac,None,vi thanh,hau giang,HGI
23428,vo nguyen giap,None,vi thanh,hau giang,HGI
23429,None,phuong 1,vi thanh,hau giang,HGI
23430,None,phuong 3,vi thanh,hau giang,HGI
23431,None,phuong 4,vi thanh,hau giang,HGI
23432,None,phuong 5,vi thanh,hau giang,HGI
23433,None,phuong 7,vi thanh,hau giang,HGI
23434,None,hoa luu,vi thanh,hau giang,HGI
23435,None,hoa tien,vi thanh,hau giang,HGI
23436,None,tan tien,vi thanh,hau giang,HGI
23437,None,vi tan,vi thanh,hau giang,HGI
23438,quoc lo 61a,None,vi thuy,hau giang,HGI
23439,quoc lo 61b,None,vi thuy,hau giang,HGI
23440,None,nang mau,vi thuy,hau giang,HGI
23441,None,vi binh,vi thuy,hau giang,HGI
23442,None,vi dong,vi thuy,hau giang,HGI
23443,None,vi thang,vi thuy,hau giang,HGI
23444,None,vi thanh,vi thuy,hau giang,HGI
23445,None,vi thuy,vi thuy,hau giang,HGI
23446,None,vi trung,vi thuy,hau giang,HGI
23447,None,vinh thuan tay,vi thuy,hau giang,HGI
23448,None,vinh trung,vi thuy,hau giang,HGI
23449,None,vinh tuong,vi thuy,hau giang,HGI
23450,None,bac phong,cao phong,hoa binh,HB
23451,None,binh thanh,cao phong,hoa binh,HB
23452,None,cao phong,cao phong,hoa binh,HB
23453,None,dong phong,cao phong,hoa binh,HB
23454,None,dung phong,cao phong,hoa binh,HB
23455,None,nam phong,cao phong,hoa binh,HB
23456,None,tan phong,cao phong,hoa binh,HB
23457,None,tay phong,cao phong,hoa binh,HB
23458,None,thu phong,cao phong,hoa binh,HB
23459,None,thung nai,cao phong,hoa binh,HB
23460,None,xuan phong,cao phong,hoa binh,HB
23461,None,yen lap,cao phong,hoa binh,HB
23462,None,yen thuong,cao phong,hoa binh,HB
23463,None,cao son,da bac,hoa binh,HB
23464,None,da bac,da bac,hoa binh,HB
23465,None,doan ket,da bac,hoa binh,HB
23466,None,dong chum,da bac,hoa binh,HB
23467,None,dong nghe,da bac,hoa binh,HB
23468,None,dong ruong,da bac,hoa binh,HB
23469,None,giap dat,da bac,hoa binh,HB
23470,None,hao ly,da bac,hoa binh,HB
23471,None,hien luong,da bac,hoa binh,HB
23472,None,muong chieng,da bac,hoa binh,HB
23473,None,muong tuong,da bac,hoa binh,HB
23474,None,suoi nanh,da bac,hoa binh,HB
23475,None,tan minh,da bac,hoa binh,HB
23476,None,tan pheo,da bac,hoa binh,HB
23477,None,tien phong,da bac,hoa binh,HB
23478,None,toan son,da bac,hoa binh,HB
23479,None,trung thanh,da bac,hoa binh,HB
23480,None,tu ly,da bac,hoa binh,HB
23481,None,vay nua,da bac,hoa binh,HB
23482,None,yen hoa,da bac,hoa binh,HB
23483,duong 6,None,hoa binh,hoa binh,HB
23484,an duong vuong,None,hoa binh,hoa binh,HB
23485,au co,None,hoa binh,hoa binh,HB
23486,ba da,None,hoa binh,hoa binh,HB
23487,bui thi xuan,None,hoa binh,hoa binh,HB
23488,chi lang,None,hoa binh,hoa binh,HB
23489,cu chinh lan,None,hoa binh,hoa binh,HB
23490,dien bien phu,None,hoa binh,hoa binh,HB
23491,hai ba trung,None,hoa binh,hoa binh,HB
23492,hoa binh,None,hoa binh,hoa binh,HB
23493,hoang hoa tham,None,hoa binh,hoa binh,HB
23494,hoang van thu,None,hoa binh,hoa binh,HB
23495,huu nghi,None,hoa binh,hoa binh,HB
23496,lac long quan,None,hoa binh,hoa binh,HB
23497,le thanh tong,None,hoa binh,hoa binh,HB
23498,ly nam de,None,hoa binh,hoa binh,HB
23499,ly thai to,None,hoa binh,hoa binh,HB
23500,ly tu trong,None,hoa binh,hoa binh,HB
23501,mac dinh chi,None,hoa binh,hoa binh,HB
23502,mai thuc loan,None,hoa binh,hoa binh,HB
23503,nguyen bieu,None,hoa binh,hoa binh,HB
23504,nguyen chi thanh,None,hoa binh,hoa binh,HB
23505,nguyen hue,None,hoa binh,hoa binh,HB
23506,nguyen trung truc,None,hoa binh,hoa binh,HB
23507,nguyen van con,None,hoa binh,hoa binh,HB
23508,pham hong thai,None,hoa binh,hoa binh,HB
23509,phan dinh giot,None,hoa binh,hoa binh,HB
23510,phung hung,None,hoa binh,hoa binh,HB
23511,quoc lo 6,None,hoa binh,hoa binh,HB
23512,tan thanh,None,hoa binh,hoa binh,HB
23513,tang bat ho,None,hoa binh,hoa binh,HB
23514,thinh lang,None,hoa binh,hoa binh,HB
23515,thinh minh,None,hoa binh,hoa binh,HB
23516,tieu khu 10,None,hoa binh,hoa binh,HB
23517,tinh lo 437,None,hoa binh,hoa binh,HB
23518,ton that thuyet,None,hoa binh,hoa binh,HB
23519,tran hung dao,None,hoa binh,hoa binh,HB
23520,tran quoc toan,None,hoa binh,hoa binh,HB
23521,tran quy cap,None,hoa binh,hoa binh,HB
23522,trieu phuc lich,None,hoa binh,hoa binh,HB
23523,truong han sieu,None,hoa binh,hoa binh,HB
23524,None,cham mat,hoa binh,hoa binh,HB
23525,None,dan chu,hoa binh,hoa binh,HB
23526,None,dong tien,hoa binh,hoa binh,HB
23527,None,hoa binh,hoa binh,hoa binh,HB
23528,None,huu nghi,hoa binh,hoa binh,HB
23529,None,phuong lam,hoa binh,hoa binh,HB
23530,None,su ngoi,hoa binh,hoa binh,HB
23531,None,tan hoa,hoa binh,hoa binh,HB
23532,None,tan thinh,hoa binh,hoa binh,HB
23533,None,thai binh,hoa binh,hoa binh,HB
23534,None,thai thinh,hoa binh,hoa binh,HB
23535,None,thinh lang,hoa binh,hoa binh,HB
23536,None,thong nhat,hoa binh,hoa binh,HB
23537,None,trung minh,hoa binh,hoa binh,HB
23538,None,yen mong,hoa binh,hoa binh,HB
23539,None,None,hoa binh,hoa binh,HB
23540,None,bac son,kim boi,hoa binh,HB
23541,None,binh son,kim boi,hoa binh,HB
23542,None,bo,kim boi,hoa binh,HB
23543,None,cuoi ha,kim boi,hoa binh,HB
23544,None,dong bac,kim boi,hoa binh,HB
23545,None,du sang,kim boi,hoa binh,HB
23546,None,ha bi,kim boi,hoa binh,HB
23547,None,hop dong,kim boi,hoa binh,HB
23548,None,hop kim,kim boi,hoa binh,HB
23549,None,hung tien,kim boi,hoa binh,HB
23550,None,kim binh,kim boi,hoa binh,HB
23551,None,kim boi,kim boi,hoa binh,HB
23552,None,kim son,kim boi,hoa binh,HB
23553,None,kim tien,kim boi,hoa binh,HB
23554,None,kim truy,kim boi,hoa binh,HB
23555,None,lap chieng,kim boi,hoa binh,HB
23556,None,my hoa,kim boi,hoa binh,HB
23557,None,nam thuong,kim boi,hoa binh,HB
23558,None,nat son,kim boi,hoa binh,HB
23559,None,nuong dam,kim boi,hoa binh,HB
23560,None,sao bay,kim boi,hoa binh,HB
23561,None,son thuy,kim boi,hoa binh,HB
23562,None,thuong bi,kim boi,hoa binh,HB
23563,None,thuong tien,kim boi,hoa binh,HB
23564,None,trung bi,kim boi,hoa binh,HB
23565,None,tu son,kim boi,hoa binh,HB
23566,None,"vinh dong,",kim boi,hoa binh,HB
23567,None,vinh tien,kim boi,hoa binh,HB
23568,duong 6,None,ky son,hoa binh,HB
23569,bai nai,None,ky son,hoa binh,HB
23570,quoc lo 6,None,ky son,hoa binh,HB
23571,van tien,None,ky son,hoa binh,HB
23572,None,dan ha,ky son,hoa binh,HB
23573,None,dan hoa,ky son,hoa binh,HB
23574,None,doc lap,ky son,hoa binh,HB
23575,None,hop thanh,ky son,hoa binh,HB
23576,None,hop thinh,ky son,hoa binh,HB
23577,None,ky son,ky son,hoa binh,HB
23578,None,mong hoa,ky son,hoa binh,HB
23579,None,phu minh,ky son,hoa binh,HB
23580,None,phuc tien,ky son,hoa binh,HB
23581,None,yen quang,ky son,hoa binh,HB
23585,None,None,ky son,hoa binh,HB
23586,None,an nghia,lac son,hoa binh,HB
23587,None,binh cang,lac son,hoa binh,HB
23588,None,binh chan,lac son,hoa binh,HB
23589,None,binh hem,lac son,hoa binh,HB
23590,None,chi dao,lac son,hoa binh,HB
23591,None,chi thien,lac son,hoa binh,HB
23592,None,dinh cu,lac son,hoa binh,HB
23593,None,huong nhuong,lac son,hoa binh,HB
23594,None,lien vu,lac son,hoa binh,HB
23595,None,mien doi,lac son,hoa binh,HB
23596,None,my thanh,lac son,hoa binh,HB
23597,None,ngoc lau,lac son,hoa binh,HB
23598,None,ngoc son,lac son,hoa binh,HB
23599,None,nhan nghia,lac son,hoa binh,HB
23600,None,phu luong,lac son,hoa binh,HB
23601,None,phuc tuy,lac son,hoa binh,HB
23602,None,quy hoa,lac son,hoa binh,HB
23603,None,tan lap,lac son,hoa binh,HB
23604,None,tan my,lac son,hoa binh,HB
23605,None,thuong coc,lac son,hoa binh,HB
23606,None,tu do,lac son,hoa binh,HB
23607,None,tuan dao,lac son,hoa binh,HB
23608,None,van nghia,lac son,hoa binh,HB
23609,None,van son,lac son,hoa binh,HB
23610,None,vu ban,lac son,hoa binh,HB
23611,None,vu lam,lac son,hoa binh,HB
23612,None,xuat hoa,lac son,hoa binh,HB
23613,None,yen nghiep,lac son,hoa binh,HB
23614,None,yen phu,lac son,hoa binh,HB
23615,quoc lo 21b,None,lac thuy,hoa binh,HB
23616,None,an binh,lac thuy,hoa binh,HB
23617,None,an lac,lac thuy,hoa binh,HB
23618,None,chi ne,lac thuy,hoa binh,HB
23619,None,co nghia,lac thuy,hoa binh,HB
23620,None,dong mon,lac thuy,hoa binh,HB
23621,None,dong tam,lac thuy,hoa binh,HB
23622,None,hung thi,lac thuy,hoa binh,HB
23623,None,khoan du,lac thuy,hoa binh,HB
23624,None,lac long,lac thuy,hoa binh,HB
23625,None,lien hoa,lac thuy,hoa binh,HB
23626,None,phu lao,lac thuy,hoa binh,HB
23627,None,phu thanh,lac thuy,hoa binh,HB
23628,None,thanh ha,lac thuy,hoa binh,HB
23629,None,thanh nong,lac thuy,hoa binh,HB
23630,None,yen bong,lac thuy,hoa binh,HB
23631,duong 21,None,luong son,hoa binh,HB
23632,dong chanh,None,luong son,hoa binh,HB
23633,ho chi minh,None,luong son,hoa binh,HB
23634,lien xa,None,luong son,hoa binh,HB
23635,quoc lo 21a,None,luong son,hoa binh,HB
23636,quoc lo 6,None,luong son,hoa binh,HB
23637,truong son a,None,luong son,hoa binh,HB
23638,None,cao duong,luong son,hoa binh,HB
23639,None,cao ram,luong son,hoa binh,HB
23640,None,cao thang,luong son,hoa binh,HB
23641,None,cu yen,luong son,hoa binh,HB
23642,None,hoa hop,luong son,hoa binh,HB
23643,None,hoa son,luong son,hoa binh,HB
23644,None,hop chau,luong son,hoa binh,HB
23645,None,hop hoa,luong son,hoa binh,HB
23646,None,hop thanh,luong son,hoa binh,HB
23647,None,lam son,luong son,hoa binh,HB
23648,None,lien son,luong son,hoa binh,HB
